student_id,school,sex,age,address_type,family_size,parent_status,mother_education,father_education,mother_job,father_job,school_choice_reason,guardian,travel_time,study_time,class_failures,school_support,family_support,extra_paid_classes,activities,nursery_school,higher_ed,internet_access,romantic_relationship,family_relationship,free_time,social,weekday_alcohol,weekend_alcohol,health,absences,grade_1,grade_2,final_grade
268,GP,F,18,Rural,Greater than 3,Living together,higher education,higher education,teacher,other,reputation,mother,15 to 30 min.,2 to 5 hours,0,no,no,yes,yes,yes,yes,yes,no,4,3,4,2,2,4,8,12,10,11
270,GP,F,18,Rural,Greater than 3,Living together,5th to 9th grade,primary education (4th grade),other,other,reputation,mother,15 to 30 min.,2 to 5 hours,0,no,yes,no,no,yes,no,yes,yes,4,3,5,1,2,3,0,6,0,0
271,GP,F,19,Urban,Greater than 3,Living together,secondary education,secondary education,other,services,home,other,<15 min.,2 to 5 hours,2,no,yes,yes,yes,yes,yes,yes,no,4,3,5,3,3,5,15,9,9,9
272,GP,F,18,Urban,Greater than 3,Living together,5th to 9th grade,secondary education,other,services,reputation,father,<15 min.,>10 hours,0,no,yes,yes,yes,yes,yes,yes,yes,4,5,5,1,3,2,4,15,14,14
273,GP,F,18,Urban,Less than or equal to 3,Living together,primary education (4th grade),primary education (4th grade),other,other,home,mother,15 to 30 min.,2 to 5 hours,0,no,yes,yes,no,no,yes,no,no,4,4,3,1,1,3,2,11,11,11
275,GP,F,17,Urban,Greater than 3,Living together,5th to 9th grade,higher education,at_home,health,reputation,mother,15 to 30 min.,2 to 5 hours,0,no,yes,yes,no,yes,yes,yes,yes,4,3,3,1,1,1,2,10,10,10
276,GP,F,17,Urban,Less than or equal to 3,Living together,5th to 9th grade,5th to 9th grade,services,other,course,mother,15 to 30 min.,2 to 5 hours,0,yes,yes,yes,no,yes,yes,yes,yes,4,4,4,2,3,5,6,12,12,12
277,GP,F,18,Rural,Greater than 3,Apart,secondary education,5th to 9th grade,other,services,home,mother,15 to 30 min.,2 to 5 hours,0,no,no,no,no,no,no,yes,yes,4,1,1,1,1,5,75,10,9,9
279,GP,F,18,Urban,Greater than 3,Living together,higher education,higher education,health,health,reputation,father,<15 min.,2 to 5 hours,1,yes,yes,no,yes,yes,yes,yes,yes,2,4,4,1,1,4,15,9,8,8
283,GP,F,18,Rural,Less than or equal to 3,Living together,primary education (4th grade),primary education (4th grade),at_home,other,reputation,mother,15 to 30 min.,>10 hours,0,no,yes,yes,yes,yes,yes,no,no,5,2,2,1,1,3,1,12,12,12
284,GP,F,18,Urban,Greater than 3,Living together,primary education (4th grade),primary education (4th grade),other,other,home,mother,15 to 30 min.,2 to 5 hours,0,yes,no,no,yes,yes,yes,yes,no,5,4,4,1,1,4,4,8,9,10
285,GP,F,17,Urban,Greater than 3,Living together,5th to 9th grade,5th to 9th grade,other,other,course,mother,<15 min.,2 to 5 hours,0,no,yes,no,no,no,yes,yes,no,5,4,5,1,2,5,4,10,9,11
287,GP,F,18,Urban,Greater than 3,Living together,5th to 9th grade,5th to 9th grade,at_home,at_home,other,mother,<15 min.,5 to 10 hours,0,no,yes,yes,no,yes,yes,yes,no,4,3,3,1,2,2,5,18,18,19
288,GP,F,17,Urban,Greater than 3,Living together,primary education (4th grade),primary education (4th grade),services,teacher,reputation,mother,<15 min.,5 to 10 hours,0,no,yes,yes,no,yes,yes,yes,no,4,3,3,1,1,3,6,13,12,12
292,GP,F,17,Urban,Greater than 3,Living together,higher education,secondary education,health,services,reputation,mother,<15 min.,5 to 10 hours,0,no,yes,yes,no,yes,yes,yes,no,4,2,2,1,2,3,0,15,15,15
293,GP,F,18,Urban,Less than or equal to 3,Living together,5th to 9th grade,primary education (4th grade),services,at_home,reputation,mother,<15 min.,2 to 5 hours,1,no,no,no,no,yes,yes,yes,yes,5,4,3,1,1,5,12,12,12,13
294,GP,F,17,Rural,Less than or equal to 3,Living together,secondary education,primary education (4th grade),services,other,reputation,mother,15 to 30 min.,>10 hours,0,no,yes,yes,no,yes,yes,no,no,3,1,2,1,1,3,6,18,18,18
297,GP,F,19,Urban,Greater than 3,Living together,higher education,higher education,health,other,reputation,other,15 to 30 min.,2 to 5 hours,0,no,yes,yes,yes,yes,yes,yes,no,2,3,4,2,3,2,0,10,9,0
298,GP,F,18,Urban,Less than or equal to 3,Living together,higher education,secondary education,other,other,home,other,15 to 30 min.,2 to 5 hours,0,no,yes,yes,no,yes,yes,yes,yes,4,4,5,1,2,2,10,10,8,8
299,GP,F,18,Urban,Greater than 3,Living together,higher education,secondary education,other,other,reputation,father,<15 min.,>10 hours,0,no,yes,yes,no,yes,yes,yes,no,4,3,3,1,1,3,0,14,13,14
301,GP,F,18,Urban,Less than or equal to 3,Apart,higher education,higher education,health,other,home,mother,<15 min.,2 to 5 hours,0,no,yes,no,no,yes,yes,yes,yes,4,2,4,1,1,4,14,12,10,11
303,GP,F,17,Urban,Greater than 3,Living together,higher education,5th to 9th grade,other,other,reputation,mother,15 to 30 min.,5 to 10 hours,0,no,yes,yes,no,yes,yes,yes,no,4,3,3,1,1,3,0,15,12,14
304,GP,F,17,Urban,Greater than 3,Living together,secondary education,5th to 9th grade,health,health,reputation,father,<15 min.,>10 hours,0,no,yes,yes,yes,no,yes,yes,no,5,2,2,1,2,5,0,17,17,18
306,GP,F,18,Urban,Greater than 3,Living together,5th to 9th grade,higher education,services,at_home,reputation,other,<15 min.,2 to 5 hours,1,no,yes,yes,yes,yes,yes,yes,no,4,4,3,1,1,3,8,14,12,12
310,GP,F,19,Urban,Less than or equal to 3,Living together,primary education (4th grade),primary education (4th grade),at_home,other,reputation,other,<15 min.,2 to 5 hours,1,yes,yes,no,yes,no,yes,yes,no,4,4,3,1,3,3,18,12,10,10
311,GP,F,19,Urban,Less than or equal to 3,Living together,primary education (4th grade),5th to 9th grade,services,services,home,other,<15 min.,2 to 5 hours,1,no,no,no,yes,no,yes,no,yes,4,2,4,2,2,3,0,9,9,0
312,GP,F,19,Urban,Greater than 3,Living together,5th to 9th grade,primary education (4th grade),at_home,other,other,other,30 min. to 1 hour,2 to 5 hours,0,no,yes,no,no,yes,no,yes,yes,3,4,1,1,1,2,20,14,12,13
314,GP,F,19,Urban,Less than or equal to 3,Living together,secondary education,5th to 9th grade,services,other,reputation,other,15 to 30 min.,2 to 5 hours,1,no,yes,yes,no,no,yes,yes,yes,4,2,2,1,2,1,22,13,10,11
315,GP,F,19,Urban,Greater than 3,Living together,primary education (4th grade),primary education (4th grade),at_home,health,home,other,<15 min.,5 to 10 hours,2,no,no,no,no,no,yes,yes,yes,4,1,2,1,1,3,14,15,13,13
316,GP,F,19,Rural,Greater than 3,Living together,5th to 9th grade,secondary education,other,other,reputation,other,<15 min.,5 to 10 hours,1,no,no,no,no,yes,yes,yes,yes,4,1,2,1,1,3,40,13,11,11
317,GP,F,18,Urban,Greater than 3,Living together,5th to 9th grade,primary education (4th grade),services,other,course,mother,15 to 30 min.,2 to 5 hours,0,no,yes,yes,yes,yes,yes,yes,no,5,3,3,1,2,1,0,8,8,0
318,GP,F,18,Urban,Greater than 3,Living together,higher education,secondary education,other,other,course,mother,<15 min.,5 to 10 hours,0,no,yes,yes,yes,yes,yes,yes,yes,4,3,4,1,1,5,9,9,10,9
319,GP,F,17,Rural,Greater than 3,Living together,secondary education,higher education,at_home,services,course,father,<15 min.,5 to 10 hours,0,no,yes,yes,yes,no,yes,yes,no,4,3,4,2,5,5,0,11,11,10
320,GP,F,18,Urban,Greater than 3,Living together,higher education,higher education,teacher,other,course,mother,<15 min.,2 to 5 hours,0,no,yes,yes,no,yes,yes,yes,no,4,4,4,3,3,5,2,11,11,11
321,GP,F,17,Urban,Greater than 3,Apart,higher education,secondary education,services,services,course,mother,<15 min.,2 to 5 hours,0,no,yes,yes,no,yes,yes,yes,yes,5,2,2,1,2,5,23,13,13,13
322,GP,F,17,Urban,Greater than 3,Living together,5th to 9th grade,5th to 9th grade,other,other,course,mother,<15 min.,2 to 5 hours,0,no,yes,no,no,yes,yes,no,yes,4,2,2,1,1,3,12,11,9,9
323,GP,F,17,Rural,Less than or equal to 3,Living together,5th to 9th grade,5th to 9th grade,services,services,course,mother,<15 min.,5 to 10 hours,0,no,yes,yes,yes,yes,yes,yes,no,3,3,2,2,2,3,3,11,11,11
324,GP,F,17,Urban,Greater than 3,Living together,secondary education,primary education (4th grade),services,services,course,father,<15 min.,5 to 10 hours,0,no,yes,no,no,no,yes,yes,no,3,4,3,2,3,5,1,12,14,15
325,GP,F,17,Urban,Less than or equal to 3,Living together,none,5th to 9th grade,at_home,at_home,home,father,15 to 30 min.,5 to 10 hours,0,no,no,no,no,yes,yes,yes,no,3,3,3,2,3,2,0,16,15,15
329,GP,F,17,Urban,Greater than 3,Living together,higher education,higher education,teacher,services,course,mother,<15 min.,5 to 10 hours,0,no,yes,yes,yes,yes,yes,yes,no,5,4,4,1,3,4,7,10,9,9
330,GP,F,17,Urban,Greater than 3,Living together,higher education,higher education,teacher,teacher,course,mother,15 to 30 min.,5 to 10 hours,0,no,yes,yes,no,no,yes,yes,yes,4,3,3,1,2,4,4,14,14,14
332,GP,F,17,Rural,Greater than 3,Living together,5th to 9th grade,higher education,at_home,other,course,father,<15 min.,5 to 10 hours,0,no,yes,no,no,yes,yes,yes,yes,4,4,3,1,1,5,7,12,14,14
333,GP,F,18,Urban,Greater than 3,Living together,secondary education,secondary education,services,services,home,mother,<15 min.,2 to 5 hours,0,no,no,no,yes,yes,yes,yes,no,5,3,4,1,1,4,0,7,0,0
334,GP,F,18,Urban,Less than or equal to 3,Living together,5th to 9th grade,5th to 9th grade,other,other,home,other,<15 min.,2 to 5 hours,0,no,no,no,yes,no,yes,yes,yes,4,3,3,1,1,2,0,8,8,0
335,GP,F,18,Rural,Greater than 3,Living together,5th to 9th grade,5th to 9th grade,at_home,other,course,mother,15 to 30 min.,>10 hours,0,no,no,no,yes,yes,yes,no,no,4,4,4,1,1,4,0,10,9,0
336,GP,F,17,Urban,Greater than 3,Living together,secondary education,higher education,services,other,course,mother,<15 min.,5 to 10 hours,0,no,no,no,no,yes,yes,yes,no,4,4,5,1,3,5,16,16,15,15
337,GP,F,19,Rural,Greater than 3,Apart,secondary education,primary education (4th grade),services,at_home,home,other,<15 min.,5 to 10 hours,1,no,no,yes,no,yes,yes,no,no,5,4,3,1,2,5,12,14,13,13
338,GP,F,17,Urban,Greater than 3,Living together,secondary education,5th to 9th grade,other,other,home,mother,<15 min.,2 to 5 hours,0,no,yes,yes,no,yes,yes,yes,yes,4,3,2,2,3,2,0,7,8,0
339,GP,F,18,Urban,Less than or equal to 3,Living together,secondary education,secondary education,services,services,home,mother,<15 min.,>10 hours,0,no,yes,no,no,yes,yes,yes,no,5,3,3,1,1,1,7,16,15,17
340,GP,F,17,Rural,Greater than 3,Apart,secondary education,5th to 9th grade,other,other,home,mother,<15 min.,2 to 5 hours,0,no,yes,yes,no,yes,yes,yes,no,4,3,3,2,3,2,4,9,10,10
341,GP,F,19,Urban,Greater than 3,Living together,5th to 9th grade,primary education (4th grade),services,services,home,other,<15 min.,5 to 10 hours,1,no,no,yes,yes,yes,yes,yes,yes,4,3,4,1,3,3,4,11,12,11
344,GP,F,17,Urban,Greater than 3,Apart,5th to 9th grade,5th to 9th grade,at_home,at_home,home,father,<15 min.,2 to 5 hours,1,no,yes,no,no,yes,yes,yes,yes,3,3,1,1,2,4,0,9,8,0
345,GP,F,18,Urban,Greater than 3,Living together,5th to 9th grade,secondary education,at_home,other,course,mother,<15 min.,5 to 10 hours,0,no,yes,no,no,yes,yes,yes,no,4,3,3,1,2,3,4,11,10,10
346,GP,F,18,Urban,Greater than 3,Living together,secondary education,5th to 9th grade,other,services,other,mother,<15 min.,5 to 10 hours,0,no,no,no,no,yes,yes,yes,yes,5,4,3,2,3,1,7,13,13,14
349,GP,F,17,Urban,Greater than 3,Living together,higher education,secondary education,health,other,reputation,mother,<15 min.,5 to 10 hours,0,no,yes,yes,yes,yes,yes,yes,yes,4,4,3,1,3,4,0,13,15,15
356,MS,F,18,Urban,Greater than 3,Living together,secondary education,secondary education,services,services,course,father,<15 min.,2 to 5 hours,0,no,yes,no,no,yes,yes,no,yes,5,3,4,1,1,5,0,10,9,9
357,MS,F,17,Rural,Greater than 3,Living together,higher education,higher education,teacher,services,other,father,15 to 30 min.,2 to 5 hours,0,no,yes,yes,yes,yes,yes,yes,no,4,3,3,1,2,5,4,12,13,13
358,MS,F,17,Urban,Less than or equal to 3,Apart,secondary education,5th to 9th grade,services,other,reputation,mother,15 to 30 min.,2 to 5 hours,0,no,no,no,no,yes,yes,no,yes,1,2,3,1,2,5,2,12,12,11
360,MS,F,18,Urban,Less than or equal to 3,Living together,primary education (4th grade),primary education (4th grade),at_home,services,course,father,15 to 30 min.,5 to 10 hours,0,no,no,no,no,yes,yes,yes,no,5,3,2,1,1,4,0,18,16,16
361,MS,F,18,Rural,Less than or equal to 3,Apart,primary education (4th grade),higher education,at_home,other,course,mother,30 min. to 1 hour,2 to 5 hours,0,no,no,no,no,yes,yes,no,yes,4,3,4,1,4,5,0,13,13,13
363,MS,F,18,Urban,Greater than 3,Living together,secondary education,secondary education,services,services,other,mother,15 to 30 min.,2 to 5 hours,0,no,yes,no,no,yes,yes,yes,yes,4,3,2,1,3,3,0,11,11,10
364,MS,F,17,Urban,Less than or equal to 3,Living together,higher education,higher education,at_home,at_home,course,mother,<15 min.,2 to 5 hours,0,no,yes,yes,yes,yes,yes,yes,yes,2,3,4,1,1,1,0,16,15,15
365,MS,F,17,Rural,Greater than 3,Living together,primary education (4th grade),5th to 9th grade,other,services,course,father,15 to 30 min.,2 to 5 hours,0,no,no,no,no,no,yes,no,no,3,2,2,1,2,3,0,12,11,12
368,MS,F,17,Rural,Greater than 3,Living together,primary education (4th grade),primary education (4th grade),other,services,reputation,mother,30 min. to 1 hour,<2 hours,1,no,yes,yes,no,yes,yes,yes,yes,5,2,1,1,2,1,0,7,6,0
369,MS,F,18,Urban,Greater than 3,Living together,5th to 9th grade,secondary education,at_home,services,course,father,15 to 30 min.,<2 hours,0,no,yes,yes,no,yes,yes,yes,yes,5,2,3,1,2,4,0,11,10,10
370,MS,F,18,Rural,Greater than 3,Living together,higher education,higher education,other,teacher,other,father,30 min. to 1 hour,2 to 5 hours,0,no,yes,yes,no,no,yes,yes,yes,3,2,2,4,2,5,10,14,12,11
371,MS,F,19,Urban,Less than or equal to 3,Living together,secondary education,5th to 9th grade,services,services,home,other,15 to 30 min.,2 to 5 hours,2,no,no,no,yes,yes,yes,no,yes,3,2,2,1,1,3,4,7,7,9
373,MS,F,17,Urban,Greater than 3,Living together,5th to 9th grade,5th to 9th grade,other,at_home,home,mother,<15 min.,5 to 10 hours,0,no,no,no,yes,yes,yes,no,yes,3,4,3,1,1,3,8,13,11,11
374,MS,F,17,Rural,Greater than 3,Living together,primary education (4th grade),5th to 9th grade,other,other,course,mother,<15 min.,<2 hours,0,no,no,no,yes,yes,yes,yes,no,3,5,5,1,3,1,14,6,5,5
375,MS,F,18,Rural,Less than or equal to 3,Living together,higher education,higher education,other,other,reputation,mother,15 to 30 min.,5 to 10 hours,0,no,no,no,no,yes,yes,yes,no,5,4,4,1,1,1,0,19,18,19
376,MS,F,18,Rural,Greater than 3,Living together,primary education (4th grade),primary education (4th grade),other,other,home,mother,>1 hour,5 to 10 hours,0,no,no,no,no,yes,yes,yes,no,4,3,2,1,2,4,2,8,8,10
377,MS,F,20,Urban,Greater than 3,Living together,higher education,5th to 9th grade,health,other,course,other,15 to 30 min.,5 to 10 hours,2,no,yes,yes,no,no,yes,yes,yes,5,4,3,1,1,3,4,15,14,15
378,MS,F,18,Rural,Less than or equal to 3,Living together,higher education,higher education,teacher,services,course,mother,<15 min.,2 to 5 hours,0,no,no,yes,yes,yes,yes,yes,no,5,4,3,3,4,2,4,8,9,10
379,MS,F,18,Urban,Greater than 3,Living together,secondary education,secondary education,other,other,home,mother,<15 min.,2 to 5 hours,0,no,no,yes,no,yes,yes,yes,yes,4,1,3,1,2,1,0,15,15,15
380,MS,F,17,Rural,Greater than 3,Living together,secondary education,primary education (4th grade),at_home,other,reputation,mother,<15 min.,2 to 5 hours,0,no,yes,yes,yes,no,yes,yes,no,4,5,4,2,3,1,17,10,10,10
386,MS,F,18,Rural,Greater than 3,Living together,5th to 9th grade,5th to 9th grade,at_home,other,other,mother,15 to 30 min.,5 to 10 hours,0,no,no,yes,no,yes,yes,no,no,5,3,3,1,3,4,2,10,9,10
387,MS,F,18,Rural,Greater than 3,Living together,higher education,higher education,teacher,at_home,reputation,mother,30 min. to 1 hour,<2 hours,0,no,yes,yes,yes,yes,yes,yes,yes,4,4,3,2,2,5,7,6,5,6
388,MS,F,19,Rural,Greater than 3,Living together,5th to 9th grade,secondary education,services,other,course,mother,<15 min.,5 to 10 hours,1,no,no,no,yes,no,yes,yes,no,5,4,2,1,2,5,0,7,5,0
389,MS,F,18,Urban,Less than or equal to 3,Living together,secondary education,primary education (4th grade),teacher,services,course,mother,<15 min.,2 to 5 hours,0,no,yes,yes,no,yes,yes,yes,no,4,3,4,1,1,1,0,7,9,8
390,MS,F,18,Urban,Greater than 3,Living together,primary education (4th grade),primary education (4th grade),other,other,course,mother,15 to 30 min.,2 to 5 hours,1,no,no,no,yes,yes,yes,no,no,1,1,1,1,1,5,0,6,5,0
